GLOBALID,OBJECTID,TrafficStudyID,Request Number,Traffic Study Type,Associated File,Associated File Link,Main Street Name,Street Name 2,Street Name 3,Street Name 4,Street Name 5,Civic Address,Start Date,Finish Date,Year,Equipment Type,Start Day of Week,Finish Day of Week,AM Peak,PM Peak,Off Peak,Duration,85th Percentile Speed,Warrant Points,AAWT,Add Date,Modified Date,x,y
6b2fed30-8831-492d-a011-553e787d3697,4688,TRFSDY15364,23RQ485,CLS,23FHWA485.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23FHWA485.pdf,VALLEYFIELD RD,TACOMA DR,WOODLAWN RD,,,59,8/8/2023 3:00:00 AM,8/15/2023 3:00:00 AM,2023,,,,,,,,,,6236,5/27/2024 2:10:16 PM,12/3/2025 2:49:15 PM,-7072251.818,5570579.9991
afe60270-aa98-4992-82d2-dc344276ba9f,4689,TRFSDY4006,17ATR227,VOL,17ATR227.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17ATR227.pdf,RAINES MILL RD,,,,,16,6/7/2017 12:00:00 AM,,2017,,,,,,,,,,248,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7090400.512,5564786.5414
21f2e94e-fc05-434a-a09c-4eac574adfc0,4690,TRFSDY3557,14WST110,VOL,14WST110.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14WST110.pdf,DUNCAN ST,CHEBUCTO LANE,HARVARD ST,,,6250,10/7/2014 12:00:00 AM,,2014,RT,,,,,,,,,515,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7079770.8982,5566419.8861
820f941f-7795-4583-8125-3b06ee205af6,4691,TRFSDY16813,24RQ584,VOL,24VOL584.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL584.xlsx,LYDGATE DR,LUMSDEN CRES,METROPOLITAN AVE,,,10,9/10/2024 12:00:00 AM,9/19/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,,,876,12/12/2024 3:29:59 PM,7/11/2025 12:38:08 PM,-7088362.1625,5586537.867
c1d8d3ae-9fc9-4bcf-8f57-2d01f075d2ef,4692,TRFSDY15247,23RQ672,CLS,23CLS672FHWA.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23CLS672FHWA.pdf,ORKNEY DR,GOUROK AVE,END,,,3,,6/7/2023 12:00:00 AM,2023,,,,,,,24HRS,,,217,5/24/2024 2:02:44 PM,10/28/2025 6:15:06 PM,-7072894.5618,5573790.6979
8591278b-a980-468d-a340-293f63fcbc92,4693,TRFSDY20811,18RQ011,SPD,18SPD011.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18SPD011.pdf,VIRGINIA AVE,ATHORPE DR,BOWSER AVE,,,,7/26/2018 12:00:00 AM,8/3/2018 12:00:00 AM,2018,RADAR,,,,,,,47,,264,10/2/2025 3:30:10 PM,10/2/2025 3:30:10 PM,-7072739.3818,5570512.5852
49d55e8c-853d-43a8-915b-59e670068e08,4694,TRFSDY15718,24RQ262,SPD,24SPD262.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD262.xlsx,POCKWOCK RD,SAFFRON LANE,END,,,1606,5/3/2024 12:00:00 AM,5/13/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,62,,135,6/25/2024 6:48:02 PM,7/15/2025 11:33:24 AM,-7108453.9992,5585355.9583
1731387e-8728-45ff-8ca1-ef8eb911f6fb,4695,TRFSDY9607,22TMC473,TMC,22TM473.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/22TM473.pdf,CLAYTON PARK DR,HAZELHOLME DR,,,,,5/3/2022 12:00:00 AM,5/3/2022 12:00:00 AM,2022,MIOVISION,TUES,TUES,,,,7AM-7PM,,,,8/12/2022 7:26:39 PM,7/11/2025 12:38:08 PM,-7085600.2613,5568234.0125
d9efdadd-3ee3-470a-86ef-a64b43242715,4696,TRFSDY5882,18TM428,TMC,18TM428.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18TM428.pdf,BEDFORD HWY,RIVER LANE,,,,,10/18/2018 12:00:00 AM,,2018,,,,Y,Y,N,,,,,5/7/2019 12:13:59 PM,7/11/2025 12:38:08 PM,-7085969.6142,5580367.8184
8fc853f5-e251-4bb3-9011-72a191feceba,4697,TRFSDY16364,24RQ352,VOL,24VOL352.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL352.xlsx,SHAW CRES,WESTGATE DR,WESTGATE DR,,,17,7/17/2024 12:00:00 AM,7/25/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,31,,58,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7080804.1853,5563399.3253
1907020b-f191-4183-9a84-dd227b84fd48,4698,TRFSDY8179,21SPD446,SPD,21SPD446.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD446.xlsx,SELMA DR,WINDWARD AVE,TOPSAIL BLVD,,,1,2/12/2021 12:00:00 AM,2/20/2021 12:00:00 AM,2021,,FRI,SAT,,,,7 DAYS,36,,,4/19/2022 5:59:29 PM,7/11/2025 12:38:08 PM,-7070418.6995,5571914.8066
e776d42b-81a2-462b-83b8-4ba46fd4e124,4699,TRFSDY10222,23TM502,TMC,23TM502.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23TM502.pdf,SACKVILLE DR,BEAVER BANK CROSS RD,JUBILEE LANE,,,,4/19/2023 12:00:00 AM,4/19/2023 12:00:00 AM,2023,MIOVISION,WED,WED,Y,Y,Y,,,,,6/1/2023 9:26:45 AM,7/11/2025 12:38:08 PM,-7091544.6176,5587210.2024
f97f0739-97ba-4105-8abf-88a0711ebe69,4700,TRFSDY6638,14PED058,PED,14PED058.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14PED058.pdf,BAYERS RD,DUTCH VILLAGE RD,JOSEPH HOWE DR,,,,8/20/2014 12:00:00 AM,,2014,,,,Y,Y,N,,,,,5/7/2019 12:14:12 PM,7/16/2025 4:39:15 PM,-7083277.5611,5567159.1537
186c4b14-e9c7-409e-9ec7-94ca64f8ca9c,4701,TRFSDY19303,23RQ903,TMC,23TM903.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23TM903.pdf,ROBIE ST,SPRING GARDEN RD,,,,,10/17/2023 12:00:00 AM,10/17/2023 12:00:00 AM,,MIOVISION,TUES,,,,,24 HRS,,,,6/20/2025 12:20:03 PM,7/16/2025 6:17:17 PM,-7078456.1791,5565083.9859
b358b5c3-d731-4f68-aea1-5a7efc480127,4702,TRFSDY19301,23RQ900,TMC,23TM900.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23TM900.pdf,CHEBUCTO RD,MUMFORD RD,MACDONALD ST,,,,10/24/2023 12:00:00 AM,10/24/2023 12:00:00 AM,,MIOVISION,TUES,,,,,24 HRS,,,,6/20/2025 12:20:03 PM,7/16/2025 11:29:14 AM,-7081592.7537,5565882.8576
eb16ab09-c758-4126-a997-f001b26f1b7d,4703,TRFSDY8572,21RQ887,TMC,21TM887.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21TM887.xlsx,BARRINGTON STREET,VALOUR WAY,,,,,10/14/2021 12:00:00 AM,10/14/2021 12:00:00 AM,2021,MIOVISION,THURS,THURS,,,,,,0,,4/27/2022 5:58:36 PM,7/17/2025 2:54:51 PM,-7078616.3978,5568014.792
7f6c77ac-0380-433a-a61d-c3ab78d3fc6f,4704,TRFSDY17547,24RQ781,SPD,24SPD781.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD781.xlsx,CORK ST,OXFORD ST,WINDSOR ST,,,6347,11/25/2024 12:00:00 AM,12/3/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,39,,526,2/5/2025 11:58:41 AM,7/11/2025 12:38:08 PM,-7080797.0659,5567307.8182
7fec90b5-78db-47ff-9bde-26c866f04036,4705,TRFSDY4345,18VOL344,VOL,18VOL344.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18VOL344.pdf,SPIKENARD ST,MARGAREE PKY,STEVENS RD,,,71,9/13/2018 12:00:00 AM,,2018,RT,,,,,,,,,3192,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7072385.9098,5571308.1679
b2bd3c7a-4d3a-4869-878e-6e4402115787,4706,TRFSDY4837,14TM124,TMC,14TM124.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM124.pdf,CALDWELL RD,HORNES RD,,,,,9/19/2014 12:00:00 AM,,2014,,,,Y,N,N,,,,,5/7/2019 12:13:35 PM,7/16/2025 12:35:48 PM,-7066563.4996,5561775.9623
497538d8-937e-4fcd-b925-ca1afaef4a2b,4707,TRFSDY5622,17TM017,TMC,17TM017.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17TM017.pdf,FARRELL ST,WINDMILL RD,,,,,5/16/2017 12:00:00 AM,,2017,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/17/2025 11:40:58 AM,-7078931.4401,5570763.9191
43d9423a-f5bf-4491-887c-434b6ec86a20,4708,TRFSDY11034,23TM727,TMC,23TM727.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23TM727.pdf,BARRINGTON ST,VALOUR WAY,,,,,1/10/2023 12:00:00 AM,1/10/2023 12:00:00 AM,2023,MIOVISION,TUES,TUES,,,,24HR,,,,7/27/2023 8:58:25 AM,7/17/2025 2:54:44 PM,-7078616.3978,5568014.792
757bd3e0-cdc0-4479-89bf-0e1943ca6c60,4709,TRFSDY19224,25RQ256,VOL,25VOL256.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL256.xlsx,HERRING COVE RD,DENTITH RD,DRYSDALE RD,,,390,5/15/2025 12:00:00 AM,5/23/2025 12:00:00 AM,,RADAR,,,,,,7 DAYS,62,,21497,6/20/2025 12:20:03 PM,9/2/2025 6:40:47 PM,-7081771.3049,5560242.1205
cadaeccf-89a8-4e93-9879-35c51a888326,4710,TRFSDY9057,21VOL069,SPD,21VOL069.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL069.pdf,PATTON RD,SACKVILLE DR,SACKVILLE DR,,,123,11/4/2021 12:00:00 AM,11/11/2021 12:00:00 AM,2021,RADAR,,,,,,7 DAYS,60,,972,5/18/2022 6:31:30 PM,7/11/2025 12:38:08 PM,-7097135.2306,5591693.797
ebc9cfa9-2d6a-48ab-abfd-682bfbe2d706,4711,TRFSDY3852,16ATR449,VOL,16ATR449.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16ATR449.pdf,COLUMBUS ST,MASSACHUSETTS AVE,ROBIE ST,,,,9/12/2016 12:00:00 AM,,2016,RT,,,,,,,,,1015,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7080702.2189,5568494.2607
31bebba3-8687-476e-be63-30b4f7e7b12e,4712,TRFSDY5107,14TM233,TMC,14TM233.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM233.pdf,CONNAUGHT AVE,WINDSOR ST,,,,,9/24/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/17/2025 2:48:59 PM,-7082109.2443,5568212.0751
ef600baa-4dea-4349-a38e-effa168b526a,4713,TRFSDY3506,14EST045,VOL,14EST045.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14EST045.pdf,HAMPTON GRN,HALLMARK CRES,HALLMARK CRES,,,32,7/2/2014 12:00:00 AM,,2014,,,,,,,,,,3642,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7067974.0841,5569496.5728
25da5b14-d115-4843-951c-47d89b992aae,4714,TRFSDY9887,22VOL624,VOL,22VOL624.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/22VOL624.xlsx,FENWICK ST,PRINCE ARTHUR AVE,RESEARCH DR,,,62,8/25/2022 12:00:00 AM,9/6/2022 12:00:00 AM,2022,RADAR,THURS,TUES,,,,7 DAYS,46,0,641,4/5/2023 1:45:46 PM,7/11/2025 12:38:08 PM,-7077172.0958,5564644.0288
65da3548-98e8-4c31-b1e5-d0fd94fe8205,4715,TRFSDY8458,21SPD667,SPD,21SPD667.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD667.pdf,SUMMIT ST,GLADSTONE,SWAINE,,,6461,10/12/2021 12:00:00 AM,10/18/2021 12:00:00 AM,2021,RADAR,TUES,MON,,,,,55,0,298,4/27/2022 5:58:36 PM,7/15/2025 11:33:24 AM,-7080515.0877,5566476.0301
ba49c039-2c05-4f10-bc69-ad09fad667ad,4716,TRFSDY6727,15PED128,PED,15PED128.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15PED128.pdf,GATEHOUSE RUN,HAMMONDS PLAINS RD,KINGSWOOD DR,,,,6/23/2015 12:00:00 AM,,2015,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/16/2025 1:28:07 PM,-7095096.0328,5578231.7428
c3a1ba7a-9108-4532-995f-bf3f4dc21465,4717,TRFSDY16267,24RQ113,CLS,24CLS113.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/24CLS113.pdf,ROSSING DR,MILLWOOD DR,SAWMILL CRES,,,135,4/18/2024 12:00:00 AM,4/18/2024 12:00:00 AM,2024,,THURS,,,,,24 HOURS,,,445,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7091269.8225,5589474.5497
d517ed0f-6de4-4c51-a8fd-462aefc2aaaf,4718,TRFSDY7324,19CLS495,CLS,19CLS495.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19CLS495.pdf,BRENTWOOD AVE,ROSEWOOD AVE,EISENER ST,,,48,10/22/2019 3:00:00 AM,10/29/2019 3:00:00 AM,2019,ATR,TUES,TUES,,,,7 DAYS,49,,2408,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7094945.1612,5567189.5402
94dee94a-b521-419b-ac2f-991fa46fdf09,4719,TRFSDY7214,19CLS199,CLS,19CLS199.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19CLS199.pdf,WHITE HILLS RUN,POCKWOCK RD,SHEEBA DR,,,133,6/10/2019 3:00:00 AM,6/17/2019 3:00:00 AM,2019,ATR,MON,MON,,,,7 DAYS,63,,2985,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7102689.167,5581979.3497
8480d30c-043c-4373-b881-4af115995809,4720,TRFSDY7121,19SPD487,SPD,19SPD487.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/19SPD487.xlsx,LARRY UTECK BOULEVARD,KEARNEY LAKE RD,HWY 102,,,,11/6/2019 4:00:00 PM,11/8/2019 4:03:39 PM,2019,RADAR,WED,FRI,,,,7 DAYS,66,,14953,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7090529.6805,5574322.9757
d734d88d-499f-4fa5-ad30-ab9b5c7dddcd,4721,10600,19VOL131,VOL,19VOL131.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19VOL131.pdf,STONEHAVEN RD,GLENMORE AVE,BERMUDA AVE,,,17,5/16/2019 3:00:00 AM,5/24/2019 3:00:00 AM,2019,ATR,THURS,THURS,,,,,,,396,8/27/2020 3:48:34 AM,7/11/2025 12:38:08 PM,-7083055.4811,5564234.466
5afae18f-fc98-4aed-a3f1-8f4e711a9bce,4722,TRFSDY15670,24RQ208,SPD,24SPD208.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD208.xlsx,FLAMINGO DR,DOVE ST,KNIGHTSRIDGE DR,,,78,4/24/2024 12:00:00 AM,5/2/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,54,,6203,6/25/2024 6:48:02 PM,7/11/2025 12:38:08 PM,-7085985.4248,5569684.4691
1100b94d-f8bd-4c57-adf9-726b433e34b3,4723,TRFSDY16236,24RQ080,CLS,24CLS080.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/24CLS080.pdf,HAWTHORNE ST,PRINCE ALBERT RD,CRICHTON AVE,,,117,5/7/2024 12:00:00 AM,5/16/2024 12:00:00 AM,2024,,TUES,,,,,24 HOURS,53,,3502,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7075836.3588,5570361.2848
acf4a990-f54c-4f7e-bc66-b4caa718d8ed,4724,TRFSDY16757,24RQ575,SPD,24SPD575.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD575.xlsx,CORONATION AVE,ALEX ST,BIRCH ST,,,47,8/22/2024 12:00:00 AM,9/3/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,43,,554,10/11/2024 12:30:14 PM,7/11/2025 12:38:08 PM,-7083981.1349,5567574.3892
71293ab6-a297-4d96-9fe4-e26cfb3a8a82,4725,TRFSDY20735,25RQ419,SPD,25SPD419.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD419.xlsx,LYNGBY AVE,FOREST RD,RICHARDS DR,,,17,9/2/2025 12:00:00 AM,9/10/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,42,,1329,10/2/2025 3:30:10 PM,10/2/2025 3:30:10 PM,-7076258.9894,5571372.0548
b05a4c84-82ed-4445-be56-26f01249204a,4726,TRFSDY16900,24RQ744,SPD,24SPD744.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD744.xlsx,RIVER RD,DRYSDALE RD,SYLVIA AVE,,,51,10/21/2024 12:00:00 AM,10/29/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,,,952,12/12/2024 3:29:59 PM,7/11/2025 12:38:08 PM,-7081220.6258,5559638.9077
0fcca65f-d396-4995-afd1-be89d3959091,4727,TRFSDY14854,24RQ875,VOL,24VOL875.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL875.xlsx,TILBURY AVE,BROAD ST,INNSBROOK WAY,,,82,1/19/2024 4:00:00 AM,1/27/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,42,,412,5/24/2024 2:02:44 PM,7/14/2025 12:14:49 PM,-7090989.7433,5576004.3276
679871f8-ec75-492b-87a8-ab6ef15e27e6,4728,TRFSDY20784,17RQ039,SPD,17SPD039a.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17SPD039a.pdf,CHAMEAU CRES,BARON CRT,FOREST HILLS PKY,,,50,5/3/2017 12:00:00 AM,5/30/2017 12:00:00 AM,2017,ECO,,,,,,,40,,584,10/2/2025 3:30:10 PM,10/2/2025 3:30:10 PM,-7067695.5505,5571277.7398
19950acf-99a1-483e-941f-d5805f3a9cfb,4729,TRFSDY8654,21VOL578,VOL,21VOL578.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL578.xlsx,AFRICVILLE RD,FAIRVIEW COVE CONTAINER TERMINAL,BARRINGTON ST,,,5795,8/16/2021 12:00:00 AM,8/22/2021 12:00:00 AM,2021,RADAR,MON,SUN,,,,,62,0,1659,4/27/2022 5:58:36 PM,7/11/2025 12:38:08 PM,-7082058.8508,5570296.9718
e6b68094-f4c5-4982-86e6-835227509c62,4730,TRFSDY5110,14TM229,TMC,14TM229.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM229.pdf,COBURG RD,OXFORD ST,,,,,10/8/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/16/2025 2:48:30 PM,-7079550.7974,5564662.1361
354f0a68-de0f-4457-8f56-8a866997444a,4731,TRFSDY14745,23RQ076,VOL,23VOL076.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL076.xlsx,CANARY CRES,MEADOWLARK CRES,FLAMINGO DR,,,24,,7/20/2023 12:00:00 AM,2023,,,,,,,7 DAYS,52,,569,5/24/2024 2:02:44 PM,7/11/2025 12:38:08 PM,-7085745.4892,5569710.2937
f89c4546-a2c6-4211-9d24-40181583a966,4732,TRFSDY7404,19VOL259,VOL,19VOL259.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/19VOL259.xlsx,CRICHTON AVE,CIVI 108,,,,108,7/30/2019 3:00:00 AM,8/8/2019 12:00:00 AM,2019,RADAR,TUES,THURS,,,,7 DAYS,48,,5794,3/15/2021 4:45:51 PM,7/15/2025 12:01:40 PM,-7075912.3746,5570973.5643
acc75a26-5b96-4e04-aebd-74721a34b47e,4733,TRFSDY16582,23RQ413,SPD,23SPD413.xls,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD413.xls,ELISE VICTORIA DR,CAPILANO DR,ASHLEA DR,,,1201,8/31/2023 12:00:00 AM,9/15/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,49,,302,9/18/2024 11:54:12 AM,10/28/2025 6:43:26 PM,-7086491.4063,5589497.0711
73dba687-c2b2-4c8f-85a5-dd20214010fc,4734,TRFSDY5619,17TM014,TMC,17TM014.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17TM014.pdf,WELSFORD ST,WINDSOR ST,,,,,6/1/2017 12:00:00 AM,,2017,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/16/2025 6:12:12 PM,-7079162.3517,5566344.8794
c450d80c-1bc4-4797-b14c-60cca867f3dd,4735,TRFSDY16165,24RQ098,VOL,24VOL098.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL098.pdf,BARRINGTON ST,DEVONSHIRE AVE,DUFFUS ST,,,3092,4/9/2024 12:00:00 AM,4/9/2024 12:00:00 AM,2024,,TUES,,,,,24 HOURS,,,13654,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7079305.8709,5568898.1217
09b8d0da-9d03-4621-9755-c195fa84cd33,4736,TRFSDY21356,25RQ541,SPD,25SPD541.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD541.xlsx,SLAYTER ST,VANESSA DR,WOODLAND AVE,,,91,10/7/2025 12:00:00 AM,10/17/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,45,0,1528,10/30/2025 11:36:54 AM,10/30/2025 11:36:54 AM,-7077561.0505,5570915.5619
01a7d739-232b-44be-8303-1f961475d197,4737,TRFSDY6326,17TM301,TMC,17TM301.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17TM301.pdf,CHESTNUT LANE,PORTLAND ST,MANOR DR,,,,8/10/2017 12:00:00 AM,,2017,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/15/2025 5:29:33 PM,-7073597.0778,5569579.0489
64caab7e-e3f8-4148-9342-584407cdbe4c,4738,TRFSDY5016,14TM178,TMC,14TM178.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM178.pdf,LACEWOOD DR,WILLETT ST,,,,,11/29/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/15/2025 5:52:39 PM,-7086335.1011,5568486.2737
c67faf7a-d3f1-43f0-9a13-98cdcc8a42a3,4739,TRFSDY5267,15TM233,TMC,15TM233.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15TM233.pdf,MILLWOOD DR,LARRIGAN DR,,,,,10/20/2015 12:00:00 AM,,2015,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/17/2025 11:28:55 AM,-7091709.3749,5589002.3878
773d764c-3b3b-4dfd-967a-b2ee2217d4a1,4740,TRFSDY15973,23RQ243,SPD,23SPD243.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD243.xlsx,RICHMOND ST,ALBRO LAKE RD,CHAPPELL ST,,,,7/27/2023 12:00:00 AM,8/4/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,34,,265,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7078355.6678,5570867.0521
6ff9408b-f30f-4f7f-924a-64555987bca4,4741,TRFSDY8100,21SPD298,SPD,21SPD298.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD298.pdf,IRENE AVE,OLD BEAVERBANK RD,SACKVILLE DR,,,31,4/27/2021 12:00:00 AM,5/5/2021 12:00:00 AM,2021,,TUES,WED,,,,7 DAYS,47,,,4/19/2022 5:59:29 PM,7/11/2025 12:38:08 PM,-7090180.5986,5586489.7818
b2470d24-f2f3-43b8-bb91-b9c89b2b4013,4742,TRFSDY5983,18TM164,TMC,18TM164.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18TM164.pdf,ARGUS DR,LANCASTER DR,,,,,6/15/2018 12:00:00 AM,,2018,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/11/2025 12:38:08 PM,-7076496.6761,5572774.9003
817c25bd-fd36-4907-91bb-71e90cee8c5d,4743,TRFSDY14857,23RQ320,VOL,23VOL320.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL320.xlsx,ARMOYAN DR,SACKVILLE DR,END,,,25,,11/30/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,31,,320,5/24/2024 2:02:44 PM,7/11/2025 12:38:08 PM,-7088058.0222,5583788.7323
3bcec452-6d18-4e53-aa80-85e9858b0320,4744,TRFSDY16279,24RQ079,CLS,24FHWA079.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/24FHWA079.pdf,HAWTHORNE ST,PORTLAND ST,PRINCE ALBERT RD,,,54,4/10/2024 12:00:00 AM,4/10/2024 12:00:00 AM,2024,,WED,,,,,24 HOURS,,,2880,7/12/2024 11:52:10 AM,9/2/2025 6:32:37 PM,-7075415.3543,5569966.5182
f3963a10-1cd1-4411-8766-657ecaba5f76,4745,TRFSDY19191,25RQ172,VOL,25VOL172.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL172.pdf,ST MARGARETS BAY RD,FENWOOD RD,ALBERT WALKER DR,,,754,4/16/2025 12:00:00 AM,4/17/2025 12:00:00 AM,,MIOVISION,WED,,,,,24 HRS,,,16044,6/20/2025 12:20:03 PM,7/11/2025 12:38:08 PM,-7084045.3403,5564528.1455
6a00f078-48e2-4ff1-ba3c-8458773710fb,4746,TRFSDY6128,15PED286,PED,15PED286.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15PED286.pdf,GOTTINGEN ST,RAINNIE DR,,,,,12/3/2015 12:00:00 AM,,2015,,,,Y,Y,N,,,,,5/7/2019 12:13:59 PM,7/17/2025 4:13:01 PM,-7077698.6721,5566465.548
1eaa4333-f58a-429f-a1a7-c92c69b2371d,4747,TRFSDY14744,23RQ073,VOL,23VOL073.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL073.xlsx,WREN ST,FOREST HILL DR,STARLING ST,,,46,,12/7/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,30,,248,5/24/2024 2:02:44 PM,7/11/2025 12:38:08 PM,-7085811.8115,5570709.9513
dcf4fa02-c2af-4c3e-bba3-45de97365f58,4748,TRFSDY15761,24RQ368,SPD,24SPD368.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD368.xlsx,CLYDE ST,PRINCE ARTHUR AVE,HERSHEY RD,,,,5/30/2024 12:00:00 AM,6/10/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,38,,359,6/25/2024 6:48:02 PM,7/11/2025 12:38:08 PM,-7074288.6392,5568567.8683
f4e1f56c-9ebc-4d4e-b9e9-34b0c7179853,4749,TRFSDY20292,24RQ693,CLS,24CLS693.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24CLS693.xlsx,CONNAUGHT AVE,CHISOLM AVE ,,,,,12/3/2024 12:00:00 AM,12/3/2024 12:00:00 AM,2024,MIOVISION,TUES,,Y,Y,Y,6 HOURS,,,,7/23/2025 12:25:53 PM,7/23/2025 12:36:28 PM,-7082025.9903,5567882.6217
